symbol,timeframe,strategy,data_source,bars_total,bars_research,bars_holdout,range_start,range_end,params,wf_mode,folds,is_return,oos_return,oos_max_dd,oos_daily_dd,oos_sharpe,oos_trades,oos_gates_pass,oos_profitable,overfit_oos_weaker,anchored_oos_return,anchored_gates_pass,holdout_return,holdout_max_dd,holdout_daily_dd,holdout_sharpe,holdout_trades,holdout_gates_pass,holdout_profitable_and_gates,ftmo_golive_candidate,baseline_oos_return,baseline_gates_pass
EURUSD,H4,bbands_reversion,approximate_non_ftmo,4437,2852,1585,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_max"": 28, ""require_htf_align"": false, ""require_rsi"": false, ""rsi_high"": 60, ""rsi_low"": 35, ""session_hours"": null}",rolling,23,0.0024331965487918643,-0.0002912036497697991,0.02702364288330078,0.017094135284423828,0.08155634698351705,37,True,False,True,-0.0002912036497697991,True,-0.022659607276922178,0.048075139056914726,0.012325763702392578,-0.47926395516054526,50,True,False,False,0.0009015865276169454,True
EURUSD,H4,breakout_donchian,approximate_non_ftmo,4437,2852,1585,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_min"": 0, ""atr_pct_min"": 0.1, ""donchian_window"": 40, ""session_hours"": null, ""use_mid_exit"": false}",rolling,23,0.006153164680551657,0.00044864583234609413,0.025989957098594026,0.015614176101685006,0.21329812953650765,66,True,True,True,0.00044864583234609413,True,-0.057645783568793685,0.06520579987748655,0.015389790158952964,-0.886761796690493,95,True,False,False,-0.0036968470675310923,True
EURUSD,H4,hybrid_regime,approximate_non_ftmo,4437,2852,1585,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_chop"": 16, ""adx_trend"": 24, ""rsi_high"": 70, ""rsi_low"": 35, ""session_hours"": null}",rolling,23,0.0038410449580063492,0.0007709398414184006,0.017304516949593486,0.014359345060076448,-0.1532411919232907,80,True,True,True,0.0007709398414184006,True,-0.04749568734578247,0.05548087873336937,0.010053999388558586,-0.9958534197099057,81,True,False,False,-0.0011894726788777542,True
EURUSD,H4,trend_ma_adx,approximate_non_ftmo,4437,2852,1585,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_threshold"": 22, ""atr_pct_max"": 0.9, ""atr_pct_min"": 0.0, ""require_ema_align"": true, ""require_htf_align"": false, ""session_hours"": null}",rolling,23,0.004281991457019347,1.0349119316487926e-05,0.02033849965550309,0.019254892692565917,-0.58148042729993,81,True,True,True,1.0349119316487926e-05,True,-0.0513754905155791,0.05475367898489431,0.01044367364065969,-1.210526366297911,84,True,False,False,-0.0008581893858111555,True
EURUSD,H4,mean_reversion_regime,approximate_non_ftmo,4437,2852,1585,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_max"": 20, ""rsi_high"": 65, ""rsi_low"": 30, ""session_hours"": null}",rolling,23,0.006357299149554257,0.0003809096278314721,0.01727221936953606,0.009757757186889503,0.45742115679830575,8,True,True,True,0.0003809096278314721,True,-0.014015836219788746,0.02559425180366849,0.012325763702392578,-0.489587518750393,12,True,False,False,0.0014278725831404094,True
EURUSD,D1,bbands_reversion,approximate_non_ftmo,2601,2341,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_max"": 22, ""require_htf_align"": false, ""require_rsi"": true, ""rsi_high"": 60, ""rsi_low"": 40, ""session_hours"": null}",rolling,21,0.01767593032936728,0.0034646317009697993,0.03890645047932028,0.019231438636779785,0.7408013250995956,17,True,True,True,0.0034646317009697993,True,-0.005988774490356841,0.023101905688864995,0.01411581039428711,-0.32094387570833216,5,True,False,False,0.002968266273680081,True
EURUSD,D1,breakout_donchian,approximate_non_ftmo,2601,2341,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_min"": 22, ""atr_pct_min"": 0.0, ""donchian_window"": 30, ""session_hours"": null, ""use_mid_exit"": false}",rolling,21,0.027992327684588075,-0.005692126664951875,0.10557458365839863,0.02170330901309426,-0.9284349922225036,32,False,False,True,-0.005692126664951875,False,-0.10160155391693171,0.10160575780594361,0.01617166297367643,-4.950311965029406,8,False,False,False,-0.011521921350022592,True
EURUSD,D1,hybrid_regime,approximate_non_ftmo,2601,2341,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_chop"": 16, ""adx_trend"": 24, ""rsi_high"": 70, ""rsi_low"": 35, ""session_hours"": null}",rolling,21,0.003033708769607587,-0.0018922169158027955,0.05124226383581361,0.02452710273960649,-0.053943953441326374,34,True,False,True,-0.0018922169158027955,True,-0.05232950403758496,0.05843408003327937,0.01510238044738784,-2.9065719335824745,10,True,False,False,-0.002420667988490478,True
EURUSD,D1,trend_ma_adx,approximate_non_ftmo,2601,2341,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_threshold"": 22, ""atr_pct_max"": 0.9, ""atr_pct_min"": 0.0, ""require_ema_align"": false, ""require_htf_align"": false, ""session_hours"": null}",rolling,21,0.02250422499739632,-0.0013320417154221958,0.034052722225320825,0.0196461369269235,-0.804612389475011,30,True,False,True,-0.0013320417154221958,True,-0.022026447658539117,0.03593315621382425,0.014539957046508789,-1.2199795612070334,10,True,False,False,-0.00410956266518163,True
EURUSD,D1,mean_reversion_regime,approximate_non_ftmo,2601,2341,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_max"": 20, ""rsi_high"": 70, ""rsi_low"": 35, ""session_hours"": null}",rolling,21,0.01343849022263983,0.0035955218788872945,0.020884960517883154,0.014752507209777832,0.7124151007842053,11,True,True,True,0.0035955218788872945,True,-0.0024250383758548377,0.020120709762573533,0.008656024932861328,-0.2155905759298689,1,True,False,False,0.0038976281785146312,True
